start,end,duration,activity,returnCode
2017-08-02 07:09:03.751065,2017-08-02 08:04:43.851983,0:55:40.100918,meeting,0
2017-08-02 08:04:43.858834,2017-08-02 08:50:52.960427,0:46:09.101593,offline,0
2017-08-02 08:50:52.967830,2017-08-02 09:23:20.990545,0:32:28.022715,offline,0
2017-08-02 09:23:20.997795,2017-08-02 09:34:53.099521,0:11:32.101726,offline,0
2017-08-02 09:34:53.105779,2017-08-02 09:35:38.730732,0:00:45.624953,printing,0
2017-08-02 09:35:38.736635,2017-08-02 11:11:33.837580,1:35:55.100945,meeting,0
2017-08-02 11:11:33.845019,2017-08-02 11:11:48.895799,0:00:15.050780,printing,0
2017-08-02 11:11:48.902071,2017-08-02 11:37:19.003105,0:25:30.101034,offline,0
2017-08-02 11:37:19.010095,2017-08-02 11:38:10.256232,0:00:51.246137,mailing,0
2017-08-02 11:38:10.261487,2017-08-02 11:43:19.176480,0:05:08.914993,copyFiles,0
2017-08-02 11:43:19.182570,2017-08-02 12:15:00.283596,0:31:41.101026,offline,0
2017-08-02 12:15:00.290916,2017-08-02 12:16:38.829408,0:01:38.538492,browsing,0
2017-08-02 12:16:38.836212,2017-08-02 12:20:43.645994,0:04:04.809782,browsing,0
2017-08-02 12:20:43.653052,2017-08-02 12:36:19.755468,0:15:36.102416,meeting,0
2017-08-02 12:36:19.761626,2017-08-02 12:37:20.786130,0:01:01.024504,mailing,0
2017-08-02 12:37:20.792008,2017-08-02 12:59:43.893103,0:22:23.101095,offline,0
2017-08-02 12:59:43.901355,2017-08-02 13:01:29.770619,0:01:45.869264,copyFiles,0
2017-08-02 13:01:29.775274,2017-08-02 13:13:07.876904,0:11:38.101630,meeting,0
2017-08-02 13:13:07.884247,2017-08-02 13:14:20.958816,0:01:13.074569,breaks,0
2017-08-02 13:14:20.965933,2017-08-02 13:15:52.751349,0:01:31.785416,mailing,0
2017-08-02 13:15:52.757593,2017-08-02 13:18:05.308895,0:02:12.551302,mailing,0
2017-08-02 13:18:05.317510,2017-08-02 13:18:30.499456,0:00:25.181946,printing,0
2017-08-02 13:18:30.507497,2017-08-02 13:19:39.876580,0:01:09.369083,browsing,0
2017-08-02 13:19:39.882834,2017-08-02 13:20:19.218816,0:00:39.335982,browsing,0
2017-08-02 13:20:19.226491,2017-08-02 13:23:41.126371,0:03:21.899880,browsing,0
2017-08-02 13:23:41.217208,2017-08-02 13:29:32.319368,0:05:51.102160,offline,0
2017-08-02 13:29:32.326914,2017-08-02 15:17:07.428674,1:47:35.101760,meeting,0
2017-08-02 15:17:07.437084,2017-08-02 15:44:51.539016,0:27:44.101932,offline,0
2017-08-02 15:44:51.547082,2017-08-02 15:52:59.648935,0:08:08.101853,offline,0
2017-08-02 15:52:59.656571,2017-08-02 16:25:11.758356,0:32:12.101785,offline,0
2017-08-02 16:25:11.765801,2017-08-02 16:25:36.857552,0:00:25.091751,printing,0
2017-08-02 16:25:36.863786,2017-08-02 16:26:22.043693,0:00:45.179907,printing,0
2017-08-02 16:26:22.049759,2017-08-02 16:27:22.812333,0:01:00.762574,mailing,0
2017-08-02 16:27:22.818221,2017-08-02 16:28:13.507892,0:00:50.689671,mailing,0
2017-08-02 16:28:13.513477,2017-08-02 16:40:14.467598,0:12:00.954121,copyFiles,0
2017-08-02 16:40:14.472627,2017-08-02 16:40:39.540138,0:00:25.067511,printing,0
2017-08-02 16:40:39.546647,2017-08-02 17:23:00.647869,0:42:21.101222,offline,0
2017-08-02 17:23:00.655574,2017-08-02 17:23:44.100828,0:00:43.445254,browsing,0
2017-08-02 17:23:44.107347,2017-08-02 18:53:37.209110,1:29:53.101763,meeting,0
2017-08-03 07:14:23.781308,2017-08-03 07:15:14.331187,0:00:50.549879,mailing,0
2017-08-03 07:15:14.335592,2017-08-03 07:21:44.534428,0:06:30.198836,copyFiles,0
2017-08-03 07:21:44.541310,2017-08-03 07:23:50.827914,0:02:06.286604,copyFiles,0
2017-08-03 07:23:50.833889,2017-08-03 07:24:12.714169,0:00:21.880280,browsing,0
2017-08-03 07:24:12.720960,2017-08-03 07:28:14.578807,0:04:01.857847,copyFiles,0
2017-08-03 07:28:14.584704,2017-08-03 08:35:36.685831,1:07:22.101127,meeting,0
2017-08-03 08:35:36.695723,2017-08-03 10:31:41.799826,1:56:05.104103,meeting,0
2017-08-03 10:31:41.809362,2017-08-03 10:32:52.430261,0:01:10.620899,mailing,0
2017-08-03 10:32:52.438005,2017-08-03 10:33:07.665872,0:00:15.227867,printing,0
2017-08-03 10:33:07.672373,2017-08-03 10:35:20.659241,0:02:12.986868,copyFiles,0
2017-08-03 10:35:20.665746,2017-08-03 10:37:48.143437,0:02:27.477691,private,0
2017-08-03 10:37:48.149814,2017-08-03 10:40:09.264459,0:02:21.114645,mailing,0
2017-08-03 10:40:09.270186,2017-08-03 10:40:59.543829,0:00:50.273643,mailing,0
2017-08-03 10:40:59.549816,2017-08-03 10:45:20.311450,0:04:20.761634,browsing,0
2017-08-03 10:45:20.318277,2017-08-03 10:46:51.208196,0:01:30.889919,mailing,0
2017-08-03 10:46:51.213758,2017-08-03 10:47:05.423697,0:00:14.209939,browsing,0
2017-08-03 10:47:05.430923,2017-08-03 10:47:55.669194,0:00:50.238271,mailing,0
2017-08-03 10:47:55.675309,2017-08-03 10:48:55.916246,0:01:00.240937,mailing,0
2017-08-03 10:48:55.921616,2017-08-03 10:49:56.301150,0:01:00.379534,mailing,0
2017-08-03 10:49:56.307152,2017-08-03 10:52:23.870075,0:02:27.562923,private,0
2017-08-03 10:52:23.876735,2017-08-03 10:57:49.675200,0:05:25.798465,browsing,0
2017-08-03 10:57:49.682494,2017-08-03 11:02:08.845155,0:04:19.162661,copyFiles,0
2017-08-03 11:02:08.852250,2017-08-03 11:04:40.372168,0:02:31.519918,browsing,0
2017-08-03 11:04:40.379429,2017-08-03 11:07:52.125828,0:03:11.746399,private,0
2017-08-03 11:07:52.132088,2017-08-03 11:22:30.234805,0:14:38.102717,offline,0
2017-08-03 11:22:30.242125,2017-08-03 11:28:47.130733,0:06:16.888608,copyFiles,0
2017-08-03 11:28:47.137047,2017-08-03 11:46:04.238340,0:17:17.101293,meeting,0
2017-08-03 11:46:04.245677,2017-08-03 11:57:00.779644,0:10:56.533967,copyFiles,0
2017-08-03 11:57:00.786134,2017-08-03 12:00:58.755202,0:03:57.969068,copyFiles,0
2017-08-03 12:00:58.761739,2017-08-03 12:02:16.850275,0:01:18.088536,private,0
2017-08-03 12:02:16.856287,2017-08-03 12:09:12.079274,0:06:55.222987,private,0
2017-08-03 12:09:12.085496,2017-08-03 12:11:27.400512,0:02:15.315016,copyFiles,0
2017-08-03 12:11:27.406844,2017-08-03 12:57:03.508738,0:45:36.101894,offline,0
2017-08-03 12:57:03.519218,2017-08-03 12:57:18.567900,0:00:15.048682,printing,0
2017-08-03 12:57:18.573798,2017-08-03 12:58:20.445552,0:01:01.871754,browsing,0
2017-08-03 12:58:20.456131,2017-08-03 13:05:47.754355,0:07:27.298224,private,0
2017-08-03 13:05:47.766013,2017-08-03 13:51:05.868033,0:45:18.102020,offline,0
2017-08-03 13:51:05.875683,2017-08-03 14:27:31.977698,0:36:26.102015,offline,0
2017-08-03 14:27:31.985085,2017-08-03 14:58:18.086889,0:30:46.101804,offline,0
2017-08-03 14:58:18.093824,2017-08-03 15:11:04.963259,0:12:46.869435,copyFiles,0
2017-08-03 15:11:04.969096,2017-08-03 15:13:25.177677,0:02:20.208581,browsing,0
2017-08-03 15:13:25.184228,2017-08-03 15:14:55.344832,0:01:30.160604,browsing,0
2017-08-03 15:14:55.351214,2017-08-03 15:15:57.050034,0:01:01.698820,mailing,0
2017-08-03 15:15:57.055128,2017-08-03 17:10:09.157237,1:54:12.102109,meeting,0
2017-08-03 17:10:09.164328,2017-08-03 17:18:30.266202,0:08:21.101874,offline,0
2017-08-03 17:18:30.273470,2017-08-03 17:24:37.181554,0:06:06.908084,private,0
2017-08-03 17:24:37.187947,2017-08-03 17:31:35.289654,0:06:58.101707,offline,0
2017-08-03 17:31:35.297329,2017-08-03 17:31:50.388872,0:00:15.091543,printing,0
2017-08-03 17:31:50.395134,2017-08-03 17:36:39.548615,0:04:49.153481,copyFiles,0
2017-08-03 17:36:39.554515,2017-08-03 17:51:31.717330,0:14:52.162815,copyFiles,0
2017-08-03 17:51:31.723432,2017-08-03 17:52:27.552030,0:00:55.828598,printing,0
2017-08-03 17:52:27.558157,2017-08-03 17:55:21.096297,0:02:53.538140,browsing,0
2017-08-03 17:55:21.102595,2017-08-03 17:58:57.204453,0:03:36.101858,offline,0
2017-08-03 17:58:57.222238,2017-08-03 18:27:07.323887,0:28:10.101649,offline,0
2017-08-04 09:15:39.570802,2017-08-04 09:16:59.547545,0:01:19.976743,copyFiles,0
2017-08-04 09:16:59.552076,2017-08-04 09:18:15.618869,0:01:16.066793,private,0
2017-08-04 09:18:15.624663,2017-08-04 09:23:16.579455,0:05:00.954792,private,0
2017-08-04 09:23:16.586021,2017-08-04 09:23:19.702342,0:00:03.116321,mailing,-1
2017-08-04 09:23:19.706257,2017-08-04 09:57:24.806984,0:34:05.100727,offline,0
2017-08-04 09:57:24.812986,2017-08-04 09:58:40.816175,0:01:16.003189,copyFiles,0
2017-08-04 09:58:40.822005,2017-08-04 10:00:32.827213,0:01:52.005208,breaks,0
2017-08-04 10:00:32.831448,2017-08-04 10:03:23.064714,0:02:50.233266,private,0
2017-08-04 10:03:23.069719,2017-08-04 10:05:22.901322,0:01:59.831603,copyFiles,0
2017-08-04 10:05:22.907020,2017-08-04 10:13:59.043340,0:08:36.136320,browsing,0
2017-08-04 10:13:59.048795,2017-08-04 10:53:37.150334,0:39:38.101539,meeting,0
2017-08-04 10:53:37.157461,2017-08-04 10:54:22.610030,0:00:45.452569,copyFiles,0
2017-08-04 10:54:22.615380,2017-08-04 10:54:25.616684,0:00:03.001304,mailing,-1
2017-08-04 10:54:25.621954,2017-08-04 10:54:28.617272,0:00:02.995318,mailing,-1
2017-08-04 10:54:28.622685,2017-08-04 10:54:53.843857,0:00:25.221172,printing,0
2017-08-04 10:54:53.848741,2017-08-04 11:00:22.347612,0:05:28.498871,copyFiles,0
2017-08-04 11:00:22.353314,2017-08-04 11:04:50.406274,0:04:28.052960,copyFiles,0
2017-08-04 11:04:50.413006,2017-08-04 11:25:53.514235,0:21:03.101229,meeting,0
2017-08-04 11:25:53.517715,2017-08-04 11:52:15.618584,0:26:22.100869,offline,0
2017-08-04 11:52:15.637072,2017-08-04 12:00:34.542480,0:08:18.905408,copyFiles,0
2017-08-04 12:00:34.548028,2017-08-04 12:00:37.549576,0:00:03.001548,mailing,-1
2017-08-04 12:00:37.554521,2017-08-04 12:03:26.878902,0:02:49.324381,copyFiles,0
2017-08-04 12:03:26.887676,2017-08-04 13:33:11.988648,1:29:45.100972,meeting,0
2017-08-04 13:33:11.996082,2017-08-04 13:34:32.539961,0:01:20.543879,copyFiles,0
2017-08-04 13:34:32.546303,2017-08-04 13:34:47.587642,0:00:15.041339,printing,0
2017-08-04 13:34:47.593649,2017-08-04 13:34:50.597320,0:00:03.003671,mailing,-1
2017-08-04 13:34:50.602513,2017-08-04 13:56:21.703632,0:21:31.101119,offline,0
2017-08-04 13:56:21.710358,2017-08-04 14:02:44.811948,0:06:23.101590,offline,0
2017-08-04 14:02:44.818724,2017-08-04 14:03:15.350173,0:00:30.531449,copyFiles,0
2017-08-04 14:03:15.372011,2017-08-04 14:05:23.755274,0:02:08.383263,copyFiles,0
2017-08-04 14:05:23.759503,2017-08-04 14:05:48.826926,0:00:25.067423,printing,0
2017-08-04 14:05:48.833083,2017-08-04 14:48:15.934068,0:42:27.100985,meeting,0
2017-08-04 14:48:15.941050,2017-08-04 14:50:39.271892,0:02:23.330842,private,0
2017-08-04 14:50:39.277828,2017-08-04 14:50:42.279749,0:00:03.001921,mailing,-1
2017-08-04 14:50:42.285057,2017-08-04 14:53:16.385946,0:02:34.100889,breaks,0
2017-08-04 14:53:16.392194,2017-08-04 15:00:43.193619,0:07:26.801425,copyFiles,0
