start,end,duration,activity,returnCode
2017-08-02 07:08:06.100425,2017-08-02 07:08:21.571624,0:00:15.471199,printing,0
2017-08-02 07:08:21.576952,2017-08-02 07:08:36.673276,0:00:15.096324,printing,0
2017-08-02 07:08:36.679442,2017-08-02 07:08:52.247921,0:00:15.568479,printing,0
2017-08-02 07:08:52.254122,2017-08-02 07:12:31.160513,0:03:38.906391,private,0
2017-08-02 07:12:31.167734,2017-08-02 07:13:56.307142,0:01:25.139408,browsing,0
2017-08-02 07:13:56.314753,2017-08-02 07:15:51.112159,0:01:54.797406,private,0
2017-08-02 07:15:51.118265,2017-08-02 07:16:06.200127,0:00:15.081862,printing,0
2017-08-02 07:16:06.205941,2017-08-02 07:17:43.253008,0:01:37.047067,copyFiles,0
2017-08-02 07:17:43.259081,2017-08-02 07:18:54.169400,0:01:10.910319,browsing,0
2017-08-02 07:18:54.182916,2017-08-02 07:25:00.523562,0:06:06.340646,browsing,0
2017-08-02 07:25:00.529930,2017-08-02 07:34:39.505185,0:09:38.975255,browsing,0
2017-08-02 07:34:39.512191,2017-08-02 07:35:05.582666,0:00:26.070475,printing,0
2017-08-02 07:35:05.588700,2017-08-02 07:36:06.486104,0:01:00.897404,mailing,0
2017-08-02 07:36:06.491692,2017-08-02 07:36:14.167752,0:00:07.676060,ssh,0
2017-08-02 07:36:14.173892,2017-08-02 07:37:40.169110,0:01:25.995218,private,0
2017-08-02 07:37:40.175982,2017-08-02 07:39:20.977328,0:01:40.801346,private,0
2017-08-02 07:39:20.984665,2017-08-02 07:39:36.038799,0:00:15.054134,printing,0
2017-08-02 07:39:36.045924,2017-08-02 07:41:58.752112,0:02:22.706188,browsing,0
2017-08-02 07:41:58.759097,2017-08-02 07:42:56.727921,0:00:57.968824,private,0
2017-08-02 07:42:56.734348,2017-08-02 07:43:41.371948,0:00:44.637600,browsing,0
2017-08-02 07:43:41.381537,2017-08-02 07:45:12.340920,0:01:30.959383,browsing,0
2017-08-02 07:45:12.347511,2017-08-02 07:46:24.834585,0:01:12.487074,browsing,0
2017-08-02 07:46:24.841659,2017-08-02 07:50:54.700616,0:04:29.858957,private,0
2017-08-02 07:50:54.707470,2017-08-02 07:52:16.016657,0:01:21.309187,mailing,0
2017-08-02 07:52:16.022790,2017-08-02 07:55:50.602956,0:03:34.580166,browsing,0
2017-08-02 07:55:50.610838,2017-08-02 07:59:35.105510,0:03:44.494672,browsing,0
2017-08-02 07:59:35.112896,2017-08-02 08:00:36.340504,0:01:01.227608,mailing,0
2017-08-02 08:00:36.346492,2017-08-02 08:05:28.444639,0:04:52.098147,breaks,0
2017-08-02 08:05:28.465134,2017-08-02 08:05:43.621530,0:00:15.156396,printing,0
2017-08-02 08:05:43.651009,2017-08-02 08:07:01.321830,0:01:17.670821,browsing,0
2017-08-02 08:07:02.458385,2017-08-02 08:17:02.463513,0:10:00.005128,private,-1
2017-08-02 08:17:02.473383,2017-08-02 08:20:18.760472,0:03:16.287089,browsing,0
2017-08-02 08:20:18.766935,2017-08-02 08:28:48.421518,0:08:29.654583,private,0
2017-08-02 08:28:48.427808,2017-08-02 08:33:06.265535,0:04:17.837727,browsing,0
2017-08-02 08:33:06.272256,2017-08-02 08:34:41.301023,0:01:35.028767,breaks,0
2017-08-02 08:34:41.308490,2017-08-02 08:38:06.661778,0:03:25.353288,browsing,0
2017-08-02 08:38:06.668158,2017-08-02 08:41:57.644358,0:03:50.976200,browsing,0
2017-08-02 08:41:57.651546,2017-08-02 08:47:16.556068,0:05:18.904522,private,0
2017-08-02 08:47:16.562256,2017-08-02 08:48:22.557161,0:01:05.994905,private,0
2017-08-02 08:48:22.563475,2017-08-02 08:51:39.987941,0:03:17.424466,private,0
2017-08-02 08:51:39.993444,2017-08-02 08:57:04.739113,0:05:24.745669,private,0
2017-08-02 08:57:04.746308,2017-08-02 09:03:57.373503,0:06:52.627195,browsing,0
2017-08-02 09:03:57.379855,2017-08-02 09:05:43.589737,0:01:46.209882,ssh,0
2017-08-02 09:05:43.609860,2017-08-02 09:13:05.426253,0:07:21.816393,private,0
2017-08-02 09:13:05.433082,2017-08-02 09:18:17.335293,0:05:11.902211,browsing,0
2017-08-02 09:18:17.342107,2017-08-02 09:23:19.205641,0:05:01.863534,private,0
2017-08-02 09:23:19.211801,2017-08-02 09:25:24.504687,0:02:05.292886,browsing,0
2017-08-02 09:25:24.512683,2017-08-02 09:26:33.783589,0:01:09.270906,private,0
2017-08-02 09:26:33.790478,2017-08-02 10:00:18.851016,0:33:45.060538,offline,0
2017-08-02 10:00:18.858573,2017-08-02 10:03:21.961103,0:03:03.102530,breaks,0
2017-08-02 10:03:21.969414,2017-08-02 10:06:56.111362,0:03:34.141948,browsing,0
2017-08-02 10:06:56.117955,2017-08-02 10:10:41.797246,0:03:45.679291,private,0
2017-08-02 10:10:41.804288,2017-08-02 10:16:26.689914,0:05:44.885626,private,0
2017-08-02 10:16:26.696618,2017-08-02 10:18:51.733218,0:02:25.036600,private,0
2017-08-02 10:18:51.739082,2017-08-02 10:23:05.700527,0:04:13.961445,private,0
2017-08-02 10:23:05.706442,2017-08-02 10:29:07.073341,0:06:01.366899,browsing,0
2017-08-02 10:29:07.080050,2017-08-02 10:31:50.625733,0:02:43.545683,private,0
2017-08-02 10:31:50.632791,2017-08-02 10:33:42.827354,0:01:52.194563,browsing,0
2017-08-02 10:33:42.834609,2017-08-02 11:06:00.918739,0:32:18.084130,meeting,0
2017-08-02 11:06:00.925935,2017-08-02 11:08:20.467131,0:02:19.541196,private,0
2017-08-02 11:08:20.474342,2017-08-02 11:11:54.085896,0:03:33.611554,private,0
2017-08-02 11:11:54.092533,2017-08-02 11:12:54.243319,0:01:00.150786,private,0
2017-08-02 11:12:54.251582,2017-08-02 11:13:30.912510,0:00:36.660928,browsing,0
2017-08-02 11:13:30.918973,2017-08-02 11:14:47.432545,0:01:16.513572,private,0
2017-08-02 11:14:47.439159,2017-08-02 11:19:02.414936,0:04:14.975777,browsing,0
2017-08-02 11:19:02.422079,2017-08-02 11:20:35.611354,0:01:33.189275,browsing,0
2017-08-02 11:20:35.618363,2017-08-02 11:21:53.765671,0:01:18.147308,browsing,0
2017-08-02 11:21:53.773339,2017-08-02 11:24:53.542611,0:02:59.769272,private,0
2017-08-02 11:24:53.550247,2017-08-02 11:28:36.871637,0:03:43.321390,browsing,0
2017-08-02 11:28:36.879527,2017-08-02 11:30:09.317513,0:01:32.437986,mailing,0
2017-08-02 11:30:09.322880,2017-08-02 13:04:31.338465,1:34:22.015585,meeting,0
2017-08-02 13:04:31.346197,2017-08-02 13:05:22.135539,0:00:50.789342,mailing,0
2017-08-02 13:05:22.140872,2017-08-02 13:08:22.146115,0:03:00.005243,private,0
2017-08-02 13:08:22.152795,2017-08-02 13:10:42.362000,0:02:20.209205,browsing,0
2017-08-02 13:10:42.368967,2017-08-02 13:14:42.069402,0:03:59.700435,copyFiles,0
2017-08-02 13:14:42.076026,2017-08-02 13:19:38.148972,0:04:56.072946,breaks,0
2017-08-02 13:19:38.156402,2017-08-02 13:21:53.118468,0:02:14.962066,browsing,0
2017-08-02 13:21:53.125725,2017-08-02 13:23:11.013140,0:01:17.887415,browsing,0
2017-08-02 13:23:11.018042,2017-08-02 13:24:13.404654,0:01:02.386612,browsing,0
2017-08-02 13:24:13.410885,2017-08-02 13:27:09.897814,0:02:56.486929,private,0
2017-08-02 13:27:09.904205,2017-08-02 13:37:09.910661,0:10:00.006456,browsing,-1
2017-08-02 13:37:09.918742,2017-08-02 13:41:32.931417,0:04:23.012675,private,0
2017-08-02 13:41:32.940617,2017-08-02 13:43:18.062703,0:01:45.122086,browsing,0
2017-08-02 13:43:18.069232,2017-08-02 13:53:00.416041,0:09:42.346809,browsing,0
2017-08-02 13:53:00.423566,2017-08-02 13:54:14.318789,0:01:13.895223,private,0
2017-08-02 13:54:14.327295,2017-08-02 14:02:30.936834,0:08:16.609539,private,0
2017-08-02 14:02:30.946571,2017-08-02 14:04:34.174767,0:02:03.228196,private,0
2017-08-02 14:04:34.185374,2017-08-02 14:09:55.837275,0:05:21.651901,private,0
2017-08-02 14:09:55.844167,2017-08-02 14:16:35.671598,0:06:39.827431,private,0
2017-08-02 14:16:35.677959,2017-08-02 14:17:50.782171,0:01:15.104212,browsing,0
2017-08-02 14:17:50.788681,2017-08-02 14:21:29.808292,0:03:39.019611,private,0
2017-08-02 14:21:29.816058,2017-08-02 14:26:22.865286,0:04:53.049228,private,0
2017-08-02 14:26:22.872706,2017-08-02 15:07:36.944421,0:41:14.071715,offline,0
2017-08-02 15:07:36.951208,2017-08-02 15:10:01.903229,0:02:24.952021,browsing,0
2017-08-02 15:10:01.909787,2017-08-02 15:15:34.988581,0:05:33.078794,browsing,0
2017-08-02 15:15:34.994674,2017-08-02 15:15:50.041933,0:00:15.047259,printing,0
